num_violated_rows,pct_violated_rows,num_denominator_rows,execution_time,query_text,check_name,check_level,check_description,cdm_table_name,cdm_field_name,concept_id,unit_concept_id,sql_file,category,subcategory,context,warning,error,checkid,is_error,not_applicable,failed,passed,not_applicable_reason,threshold_value,notes_value
0,0,1,2026-07-22 07:03:04.582599,null,cdmTable,TABLE,A yes/no value indicating whether the table (as defined in the CDM specification) is present in the schema.,PERSON,null,null,null,cdmTable.sql,Conformance,Relational,PERSON,null,null,dqd_cdmTable_PERSON,0,0,0,1,null,0.15,null
0,0,1,2026-07-22 07:03:04.582599,null,cdmTable,TABLE,A yes/no value indicating whether the table (as defined in the CDM specification) is present in the schema.,DEATH,null,null,null,cdmTable.sql,Conformance,Relational,DEATH,null,null,dqd_cdmTable_DEATH,0,0,0,1,null,0.15,null
0,0,1,2026-07-22 07:03:04.582599,null,cdmTable,TABLE,A yes/no value indicating whether the table (as defined in the CDM specification) is present in the schema.,COST,null,null,null,cdmTable.sql,Conformance,Relational,COST,null,null,dqd_cdmTable_COST,0,0,0,1,null,0.15,null
0,0,1,2026-07-22 07:03:04.582599,null,cdmTable,TABLE,A yes/no value indicating whether the table (as defined in the CDM specification) is present in the schema.,NOTE,null,null,null,cdmTable.sql,Conformance,Relational,NOTE,null,null,dqd_cdmTable_NOTE,0,0,0,1,null,0.15,null
0,0,7248,2026-07-22 08:17:27.50354,null,sourceValueCompleteness,FIELD,"The number and distinct count of values in a *_source_value field, expected to be populated to support ETL traceability.",null,null,null,null,sourceValueCompleteness.sql,Completeness,null,null,null,null,null,0,0,0,1,null,0.15,null
0,0,10430,2026-07-22 08:17:27.50354,null,sourceValueCompleteness,FIELD,"The number and distinct count of values in a *_source_value field, expected to be populated to support ETL traceability.",null,null,null,null,sourceValueCompleteness.sql,Completeness,null,null,null,null,null,0,0,0,1,null,0.15,null
0,0,2,2026-07-22 08:17:27.50354,null,sourceValueCompleteness,FIELD,"The number and distinct count of values in a *_source_value field, expected to be populated to support ETL traceability.",null,null,null,null,sourceValueCompleteness.sql,Completeness,null,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:17:27.50354,null,sourceValueCompleteness,FIELD,"The number and distinct count of values in a *_source_value field, expected to be populated to support ETL traceability.",null,null,null,null,sourceValueCompleteness.sql,Completeness,null,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:17:27.50354,null,sourceValueCompleteness,FIELD,"The number and distinct count of values in a *_source_value field, expected to be populated to support ETL traceability.",null,null,null,null,sourceValueCompleteness.sql,Completeness,null,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:17:27.50354,null,sourceValueCompleteness,FIELD,"The number and distinct count of values in a *_source_value field, expected to be populated to support ETL traceability.",null,null,null,null,sourceValueCompleteness.sql,Completeness,null,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:17:27.50354,null,sourceValueCompleteness,FIELD,"The number and distinct count of values in a *_source_value field, expected to be populated to support ETL traceability.",null,null,null,null,sourceValueCompleteness.sql,Completeness,null,null,null,null,null,0,0,0,1,null,0.15,null
0,0,5,2026-07-22 08:17:27.50354,null,sourceValueCompleteness,FIELD,"The number and distinct count of values in a *_source_value field, expected to be populated to support ETL traceability.",null,null,null,null,sourceValueCompleteness.sql,Completeness,null,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1696800791,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,3509205411,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,3509205411,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,673706372,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1401834899,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1401834899,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,2966827,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,20100366,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,24311068,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1641265298,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1641265298,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1331689542,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1331689542,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,558782512,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,272018,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1959547751,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1959547751,2026-07-22 08:26:04.881394,null,plausibleStartBeforeEnd,FIELD,The number and percent of records where the *_start_date is later than the corresponding *_end_date.,null,null,null,null,plausibleStartBeforeEnd.sql,Plausibility,Temporal,null,null,null,null,0,0,0,1,null,0.15,null
0,0,55,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,55,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1696800791,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1696800791,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,3509205411,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,3509205411,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,3509205411,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,3509205411,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,3509205411,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,3509205411,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,3509205411,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,3509205411,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,4032844097,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,4032844097,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,4032844097,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,4032844097,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,4032844097,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,554858,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,554858,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,554858,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,554858,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,166160657,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,673706372,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,673706372,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,673706372,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1401834899,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1401834899,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1401834899,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1401834899,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1401834899,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1401834899,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1401834899,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,1401834899,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,2966827,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,2966827,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,2966827,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,2966827,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,2966827,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,9376,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,804442235,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
0,0,47,2026-07-22 07:38:31.274295,null,isForeignKey,FIELD,The number and percent of records with a foreign key value that does not exist in the referenced CDM or vocabulary table.,null,null,null,null,isForeignKey.sql,Conformance,Relational,null,null,null,null,0,0,0,1,null,0.15,null
